    X           Y            F606W      F814W
   5573.2300   6747.5600     26.5890     23.3629
   5674.2100   6748.0100     25.5013     22.5320
   5686.2800   6748.3400     23.1216     20.1512
   5773.8100   6747.5500     24.7136     21.6126
   5960.4900   6747.9300     21.6639     18.2121
   6480.9600   6748.2500     21.2996     18.0109
   7089.2900   6747.7700     22.3702     18.6551
   7638.9800   6748.1200     25.3234     21.9994
   3604.1100   6748.4800     26.0656     23.1454
   3865.1200   6748.7600     27.0699     22.5150
   4925.5400   6748.9200     25.4028     22.2683
   5597.4300   6748.4900     25.7034     22.8401
   5828.8200   6748.9600     21.4391     18.1268
   5899.8400   6749.0600     26.1132     22.7805
   6459.8600   6748.6400     20.6484     15.8277
   6601.5900   6748.5700     21.7856     18.0741
   6692.8600   6749.2000     21.6034     18.2833
   7247.6700   6749.0200     25.9411     22.2558
   7497.7900   6748.7100     24.9582     21.6862
   7620.6800   6749.2100     25.3669     22.3101
   3221.4000   6750.2300     26.2209     22.8347
   4070.3100   6750.2500     25.4684     22.4032
   4555.9800   6749.4400     25.7798     22.8627
   5515.9200   6750.4500     24.1456     21.0754
   5766.5700   6750.4900     25.1526     22.0722
   6580.8400   6749.5300     21.6781     18.2397
   6591.5600   6749.6700     23.1013     19.4600
   6746.3900   6749.8600     23.6663     20.1954
   7443.9800   6749.8700     23.9181     20.5139
   7534.4400   6750.3900     24.9197     21.5950
   2693.4700   6751.1700     26.7166     23.7406
   4613.2800   6750.7100     25.9003     23.0260
   5621.2800   6750.8900     23.3174     20.1937
   5863.7800   6750.6400     23.5482     20.1888
   6155.4700   6750.9500     22.8738     19.5215
   6391.8000   6750.6800     23.8711     20.6983
   6424.2800   6750.6800     21.3143     18.0685
   7144.5900   6750.6000     26.5207     22.6180
   7337.9400   6751.0100     26.9893     23.2572
   7383.2200   6750.5700     27.0435     23.5560
   7552.2700   6750.6800     22.0962     18.5140
   7751.1500   6750.6800     32.6866     23.3387
   3096.3900   6751.7900     24.1724     21.4874
   3706.5900   6752.2300     26.7140     23.8189
   6985.0300   6751.4800     25.8472     22.4389
   7307.8100   6752.1800     26.3043     23.1042
   3529.2500   6752.5200     24.1907     21.1322
   5065.6000   6752.5100     26.5254     23.4615
   5729.0900   6753.0300     24.4172     21.3130
   5753.7800   6752.7700     23.7967     20.4728
   5977.6100   6752.8800     23.6674     20.2975
   6530.0200   6753.2300     24.5046     18.1237
   6653.6500   6753.0800     23.1443     19.6649
   6937.1400   6752.6000     24.1743     20.5563
   7038.3800   6752.9000     26.2387     22.8086
   7054.2100   6753.0800     22.7183     18.8968
   7370.6500   6752.6100     26.1893     23.0289
   7686.2600   6752.8600     25.0482     21.9116
   7715.6400   6752.8800     25.7902     22.7045
   4789.3000   6754.1200     26.4501     23.6765
   5530.6100   6753.9500     25.3925     22.2080
   6072.1300   6754.1700     21.3348     18.0512
   6266.2900   6753.9200     21.2929     18.0715
   7420.6900   6754.2400     27.2133     23.4836
   7463.9100   6753.6000     27.1521     23.4657
   4634.3500   6754.9800     25.2510     22.2627
   4933.2000   6755.2200     26.0149     22.9756
   5677.2500   6754.6600     24.4236     21.2789
   6013.3600   6755.1200     22.2901     18.7994
   6121.2100   6754.6700     26.2046     22.9344
   6139.3100   6754.6200     23.4462     20.2109
   6673.9300   6754.9900     23.2662     20.0029
   7730.1700   6755.0400     26.2616     23.5728
   4075.9000   6755.6600     24.6243     21.7795
   4360.0400   6756.1900     26.5358     23.1476
   5125.1200   6755.9600     25.7381     22.6053
   5461.6500   6755.4400     25.0104     22.0007
   5712.9700   6755.5800     24.8264     21.8176
   6518.1100   6756.3200     21.2725     17.9201
   7411.7600   6755.8900     26.2996     23.0210
   7490.8400   6756.0700     25.9569     22.7343
   3107.8100   6757.2300     25.6327     22.7348
   4234.0800   6756.8500     25.0725     23.0853
   4433.9300   6757.3000     26.2396     22.8890
   4761.1300   6756.6000     26.5273     23.3003
   5603.6200   6757.4000     25.0191     20.9748
   6250.4500   6756.6200     24.2048     20.7971
   6294.6700   6757.0300     25.0098     21.7760
   6483.1500   6756.9900     21.5701     18.1762
   6830.1200   6756.7900     25.9206     22.2121
   5446.4700   6757.7300     24.9224     21.7588
   5741.0600   6757.8000     23.7305     20.6544
   5969.8200   6758.1300     25.4472     22.8104
   6376.5700   6757.7900     24.0051     20.9587
   6639.0400   6757.5700     20.4661     17.0726
   6871.0400   6757.8600     25.6349     22.3228
   7221.4300   6757.9800     22.1064     18.5803
   7595.4600   6757.7000     26.0635     22.5883
   4139.9500   6758.7100     25.9842     22.9463
   4385.8000   6758.5100     27.0523     24.0775
   4911.0800   6759.3100     25.9905     23.0658
   5047.9900   6759.2000     25.4074     22.2057
   5348.8400   6759.2200     20.9775     17.8214
   5487.6100   6758.7800     25.0219     22.1660
   5680.6200   6758.8100     23.8538     20.7906
   5871.7000   6758.4800     26.3358     21.1073
   5894.7400   6758.8200     22.3545     19.0468
   6300.5800   6758.6200     27.3156     22.5307
   7110.8900   6759.0700     22.0046     18.4758
   3156.7400   6760.4400     25.0198     22.2744
   3634.9300   6760.1300     25.4704     22.5982
   4255.7500   6760.3000     25.7768     22.8548
   4971.7500   6760.4100     25.2994     22.3463
   5142.9900   6760.0100     24.2626     21.3230
   5408.9300   6760.0900     22.6747     19.5557
   5859.5200   6759.6400     24.3735     21.1467
   7295.1800   6760.4000     27.5554     23.5508
   7343.3600   6760.3600     25.8217     22.6479
   7403.6300   6760.4500     25.1644     21.7417
   4534.8900   6760.4500     26.0020     22.5241
   5202.5400   6761.2000     26.4051     23.4444
   6774.4100   6760.6900     26.8135     22.6482
   6857.1700   6761.2100     23.2424     19.6097
   7031.9500   6761.4400     24.7957     21.2081
   7243.6700   6760.6100     22.3634     18.7506
   7315.5300   6760.8200     25.3410     22.0135
   7648.6400   6760.5600     24.9865     21.8665
   2902.9900   6761.8600     22.7957     19.9590
   5750.9300   6762.0300     25.3886     22.2707
   6257.9600   6761.9600     21.5516     18.1820
   6450.1500   6762.1600     21.0213     17.9751
   7359.1000   6761.4700     25.2452     21.7822
   7455.8400   6762.1200     25.4243     22.0851
   4169.5700   6762.7900     24.1418     21.3442
   5323.5100   6763.1500     24.5459     21.5649
   5554.1500   6763.0500     25.5914     22.4631
   5618.0300   6762.9900     24.9330     21.9926
   7007.8100   6762.5400     25.6731     22.3219
   7142.9000   6762.7100     23.8560     20.3436
   7168.4600   6763.0300     24.5243     21.0339
   7555.0200   6762.8900     24.9682     21.4528
   7604.7200   6762.7600     26.5436     23.3219
   3683.4500   6763.6900     23.9164     21.0319
   3780.7700   6764.1600     27.4954     23.7891
   4504.8500   6763.7900     26.6735     23.7175
   5478.7800   6763.9700     25.8995     22.8975
   6033.6200   6763.9300     23.8636     20.6729
   6986.6900   6763.6700     24.6396     21.2188
   6993.6200   6764.0600     25.4966     21.9321
   7443.6600   6764.2500     23.5652     20.1686
   7561.8000   6764.3100     26.0209     22.4204
   3557.5400   6764.4800     26.9313     23.4987
   5417.5800   6764.5300     26.6860     23.0223
   5915.7700   6765.4400     24.5437     21.3867
   5929.8100   6764.5700     26.1316     22.7141
   5945.5200   6765.1500     20.8160     17.2929
   6062.0600   6765.1400     25.6160     22.5632
   6568.1600   6764.8400     20.2754     15.7889
   6731.5300   6765.2200     21.8285     18.4183
   6745.7100   6765.1500     21.7662     18.2698
   6820.2900   6764.9900     21.7099     18.2236
   7303.6700   6764.6100     26.4799     22.8211
   4603.8000   6765.4900     25.8505     22.7514
   4902.9700   6765.5200     21.7953     18.6133
   5085.5100   6765.7900     24.7327     21.8274
   5292.2300   6765.9100     25.5891     22.4750
   6043.0400   6765.5500     24.8595     21.5290
   6430.6000   6765.5700     21.1297     17.8797
   6471.6500   6765.8200     21.2345     18.0794
   6657.9900   6765.6800     24.1233     20.8468
   6724.0700   6766.2000     21.7497     18.3699
   6829.8000   6766.0600     24.5824     21.0430
   6848.8300   6765.5300     22.6108     18.9155
   6896.9800   6765.7100     26.7160     23.5759
   7121.0900   6766.3000     23.1813     19.6128
   7154.2000   6765.7000     27.2542     23.1018
   7280.7500   6766.4100     27.4377     23.8159
   7386.8900   6766.0500     26.8978     23.7517
   4294.0200   6766.5300     25.9282     23.0483
   4309.9600   6766.6700     27.2948     23.7162
   4744.9600   6767.2500     26.5691     22.9357
   5113.0600   6766.5000     26.0320     22.9288
   6070.5300   6766.6200     23.5430     20.3453
   6221.3000   6766.9600     24.6765     21.4905
   7083.6800   6767.0800     25.1293     21.5808
   7376.4300   6766.7500     26.3933     22.8192
   4544.7000   6768.4400     26.6271     23.4343
   5007.1900   6768.0700     24.7395     21.6339
   5656.2800   6768.1500     25.9961     23.1449
   5696.3000   6767.5700     23.8576     20.7554
   5725.3200   6768.2200     24.1635     21.1907
   6008.8900   6767.5700     22.5352     19.1134
   6096.0900   6767.8200     24.3460     21.1839
   6508.0800   6767.9800     21.4033     18.0795
   6911.9800   6768.3200     24.5346     21.1497
   7607.7000   6767.6100     27.0424     23.4372
   2714.2800   6768.5000     25.9885     23.2907
   4375.4400   6768.9800     23.7561     20.6316
   4413.1100   6769.0400     24.9627     21.9718
   4715.2400   6768.9500     26.2005     23.2927
   5742.8800   6768.8300     21.5258     18.1670
   5881.0800   6768.9100     25.1374     21.8977
   5897.5000   6768.8900     20.4210     16.8859
   6480.2500   6769.1900     21.3853     18.0839
   7135.9600   6769.4000     25.8112     22.4096
   3442.2800   6770.4400     27.6545     23.1415
   4484.9200   6770.3300     24.2741     21.2286
   4654.0500   6770.0500     25.9464     22.7440
   5050.1600   6769.7200     25.4731     22.5373
   5514.3600   6770.1900     25.9247     22.9028
   5667.4700   6770.0600     23.4289     20.3435
   6691.7700   6770.3000     24.3676     20.9281
   7204.0800   6769.5400     27.2317     23.6066
   7295.3500   6770.3900     26.7037     23.4471
   7560.4500   6770.1000     25.5643     22.1987
   3867.6200   6770.6800     26.9335     23.6590
   4045.0600   6770.8800     25.9914     22.7899
   5365.4700   6771.2100     24.2810     21.2672
   5968.7200   6771.3200     24.2441     20.9435
   6118.5600   6770.9000     21.5983     18.2627
   6257.8800   6771.0300     21.5004     18.1088
   6546.3100   6771.1500     24.1291     20.6995
   6591.5500   6771.1600     21.1789     17.3430
   7523.5500   6771.0400     21.3738     17.7943
   3690.2500   6771.8300     26.0274     23.0307
   3940.8100   6771.9900     24.6122     21.6168
   4919.2500   6772.0100     25.4695     22.3602
   5704.1800   6772.1900     24.3095     21.1719
   6033.7400   6772.1800     22.8125     19.4347
   7227.5500   6771.6800     27.2834     23.7570
   4198.2700   6772.9000     32.6866     23.7494
   5639.0400   6772.5800     25.1354     22.1988
   6680.6800   6773.0300     22.0479     18.4535
   6995.4500   6773.2400     22.4578     18.7517
   7027.2000   6772.6800     22.8464     19.1511
   7459.4500   6772.9400     25.0323     21.7745
   4804.9400   6774.2800     26.6639     23.6027
   5620.2100   6773.8700     26.7530     23.2823
   5754.1500   6774.0400     25.5782     22.2867
   5840.7200   6773.5000     25.4437     22.0450
   6440.0200   6773.9800     21.2431     18.0588
   7246.6100   6773.8100     25.6008     23.2501
   7430.3400   6774.3000     27.2229     22.6567
   4846.9300   6775.2300     25.4508     22.5513
   5128.0500   6775.3500     25.9436     22.9667
   5607.5600   6774.9000     25.8492     22.6611
   5684.8800   6775.3500     24.1170     21.1217
   6148.2100   6774.8900     22.9196     19.5270
   6154.2500   6775.3600     22.8976     19.4500
   6278.9300   6774.9200     22.6846     19.3060
   7306.8800   6775.2900     27.2702     23.8476
   7383.8800   6774.4300     26.9512     23.4959
   7417.0200   6775.3900     24.8545     21.6969
   3363.6600   6776.2200     24.1663     21.3208
   3709.2700   6776.2800     26.2105     22.5923
   4355.0200   6775.4500     32.6866     22.5459
   4656.1100   6775.6900     25.3405     22.4039
   4905.9500   6776.2500     27.1798     23.7141
   4954.4800   6776.4400     24.4333     21.5150
   6207.0000   6776.0000     20.5921     17.1304
   6811.0600   6776.1800     24.1075     20.7488
   7011.9000   6775.8300     25.1229     21.6899
   7196.4800   6775.7700     25.7125     22.0819
   7634.1200   6775.6800     21.7253     18.3659
   3860.5200   6776.9300     26.8209     23.4670
   4166.5700   6777.1600     24.6948     21.8039
   4405.9300   6776.8700     25.6170     22.5222
   4427.1600   6776.5200     21.1093     17.9352
   4643.9700   6776.5900     24.3124     21.2936
   4817.1900   6776.7300     24.7318     21.6334
   5923.2500   6776.5200     24.2674     20.9843
   6093.5400   6776.9800     24.1659     20.9969
   6357.0300   6777.2900     25.6812     22.3626
   6785.7600   6776.6700     21.9953     18.4242
   7352.9700   6776.9100     22.0710     18.6131
   3697.8800   6778.4300     24.3387     21.3486
   4767.5600   6777.6300     26.7769     23.7042
   5603.0900   6777.8500     26.1884     22.6602
   5980.5700   6777.6900     24.7626     21.6809
   6489.7300   6778.4600     21.8425     18.4748
   6525.8500   6778.1100     21.3973     17.9499
   6665.4600   6777.5300     23.1814     19.6294
   6940.3700   6777.5700     25.0230     21.6532
   3013.6300   6778.9000     26.4571     23.5072
   3761.6300   6779.0900     23.9788     20.7102
   4238.5600   6779.0100     26.3051     23.1301
   4461.5800   6778.4300     25.4402     22.4449
   5056.1900   6778.8000     26.1317     22.8444
   5159.7400   6779.3800     25.3697     22.2834
   5459.4600   6779.1700     25.4056     22.1941
   5589.9800   6779.4700     24.8336     21.7483
   5616.3000   6779.3400     26.4247     23.1850
   5770.0900   6778.6700     25.0428     21.9137
   6599.0600   6778.7000     22.5927     18.9391
   6714.7800   6779.0300     24.6243     21.3296
   6735.1100   6779.1500     20.5062     16.9279
   6843.3300   6778.7400     24.6796     21.2055
   3915.1700   6779.6800     24.5502     21.4755
   4696.5400   6780.1600     25.0108     22.1816
   4763.1200   6780.0800     27.3481     23.5967
   5311.5500   6779.5500     24.8403     21.6869
   5404.7200   6780.2800     23.8505     20.6505
   5416.3000   6779.4700     26.3802     23.1232
   5892.7500   6779.9400     23.4781     20.2711
   6377.1000   6780.2400     22.3407     18.9658
   6452.4700   6779.7900     21.3115     18.0960
   6457.3900   6780.3100     21.3645     18.0137
   6558.4900   6780.3800     22.0023     18.4534
   6821.5000   6779.7500     24.4290     20.9008
   7129.1300   6779.6000     24.0409     20.4366
   7148.4200   6780.2600     22.0423     18.5198
