   X             Y          F275W        F336W      F438W       F814W
   4305.1878   2913.1667     99.9999     99.9999     99.9999     17.2508
   6573.7740   2914.1708     99.9999     99.9999     99.9999     16.3781
   6702.1116   2913.9276     99.9999     99.9999     99.9999     19.2791
   5975.1688   2914.5942     99.9999     99.9999     99.9999     19.1203
   6778.8881   2914.8006     99.9999     99.9999     99.9999     18.6872
   3764.0273   2915.8378     99.9999     99.9999     99.9999     17.6439
   4930.5857   2915.8709     99.9999     18.8646     18.9132     17.0383
   5595.4180   2916.3056     99.9999     99.9999     22.8140     19.6858
   5273.0267   2917.1699     99.9999     23.2910     22.5359     19.6209
   5497.9169   2916.9427     19.0841     18.1225     18.1765     16.2777
   4676.6236   2917.8728     99.9999     99.9999     21.1260     18.6440
   5335.7663   2917.9011     22.6161     21.2216     20.9878     18.6810
   5627.1980   2918.4450     99.9999     99.9999     22.6377     19.6758
   4940.2779   2919.3621     99.9999     22.3260     21.8648     19.2178
   4496.8219   2920.4715     99.9999     99.9999     99.9999     18.3443
   5615.5961   2919.5057     99.9999     20.9072     20.8969     18.5072
   6113.1941   2920.2353     99.9999     99.9999     99.9999     17.7520
   6799.7600   2919.9019     99.9999     99.9999     99.9999     18.5086
   3887.9729   2921.4489     99.9999     99.9999     99.9999     17.5012
   4761.8537   2921.1818     99.9999     21.0763     21.0096     18.6392
   6082.2712   2921.4827     99.9999     99.9999     99.9999     16.1759
   3482.9475   2921.5238     99.9999     99.9999     99.9999      9.7088
   3970.7157   2921.6229     99.9999     99.9999     99.9999     18.5599
   5953.0112   2921.7888     99.9999     99.9999     21.5304     18.9586
   4542.2068   2923.2650     99.9999     99.9999     99.9999     14.2260
   5091.7602   2922.7454     19.1665     18.1395     18.1663     16.2550
   6383.7145   2923.4844     99.9999     99.9999     99.9999     19.8971
   6600.5805   2922.9982     99.9999     99.9999     99.9999     16.5524
   4313.4776   2923.5932     99.9999     99.9999     99.9999     14.2176
   5226.4572   2924.0980     20.5642     19.5126     19.6383     17.6508
   5425.3006   2924.2899     20.7662     19.6734     19.8086     17.7627
   5524.9811   2923.9938     99.9999     24.1310     23.0685     19.9590
   6577.3006   2924.6643     99.9999     99.9999     99.9999     19.3645
   6590.3326   2925.1054     99.9999     99.9999     99.9999     19.2545
   4397.2409   2926.3326     99.9999     99.9999     99.9999     18.3279
   5011.1727   2926.4199     99.9999     18.7634     18.8041     16.9072
   5604.9942   2926.4804     22.4689     20.9862     20.9244     18.5587
   6430.0400   2926.1361     99.9999     99.9999     99.9999     14.8268
   6503.1960   2925.9093     99.9999     99.9999     99.9999     19.9279
   4295.6095   2926.8608     99.9999     99.9999     99.9999     18.5871
   5512.7519   2927.0506     99.9999     22.0330     21.6919     19.0763
   6842.2616   2927.1397     99.9999     99.9999     99.9999     18.9238
   6660.2742   2928.1016     99.9999     99.9999     99.9999     14.9142
   4073.8406   2929.1376     99.9999     99.9999     99.9999     16.7860
   4342.9634   2929.1628     99.9999     99.9999     99.9999     18.7088
   5367.7551   2928.7251     99.9999     22.7775     22.1408     19.3823
   6884.6439   2929.2462     99.9999     99.9999     99.9999     19.9761
   7022.0107   2928.6148     99.9999     99.9999     99.9999     17.5884
   4591.9560   2930.3319     99.9999     99.9999     20.3539     18.2491
   4686.8423   2930.3894     99.9999     99.9999     21.2142     18.8264
   4996.5809   2930.4608     99.9999     21.5156     21.3356     18.8703
   5433.9857   2929.9400     23.6031     21.8188     21.5310     19.0120
   6232.9083   2930.4414     99.9999     99.9999     99.9999     18.8511
   3927.4986   2931.3609     99.9999     99.9999     99.9999     17.1279
   4290.3661   2931.0513     99.9999     99.9999     99.9999     18.0299
   4740.3261   2931.0936     99.9999     22.5188     21.9691     19.2754
   6775.5673   2931.1136     99.9999     99.9999     99.9999     19.6631
   3707.5459   2932.2638     99.9999     99.9999     99.9999     17.7170
   4959.4577   2931.8531     99.9999     23.5944     22.6069     19.6608
   5795.3232   2932.1624     99.9999     23.9353     22.8850     19.8092
   6375.1714   2931.9317     99.9999     99.9999     99.9999     17.4991
   7240.6483   2932.1030     99.9999     99.9999     99.9999     17.9937
   4384.2386   2932.8190     99.9999     99.9999     99.9999     19.3263
   5414.0043   2933.3169     99.9999     23.6535     22.8437     19.7853
   6149.0984   2933.3459     99.9999     99.9999     99.9999     19.7729
   4265.9208   2934.1893     99.9999     99.9999     99.9999     19.3203
   5550.6854   2934.4565     20.7946     19.7120     19.8315     17.8127
   6862.9004   2933.9620     99.9999     99.9999     99.9999     18.3009
   3693.0954   2934.6027     99.9999     99.9999     99.9999     17.7621
   4106.4749   2934.9681     99.9999     99.9999     99.9999     19.8404
   4945.3376   2934.9383     99.9999     21.5113     21.3066     18.9016
   5200.7363   2934.8045     22.1739     20.8214     20.7954     18.5136
   5572.5614   2934.8941     99.9999     22.1722     21.8224     19.1775
   6475.6237   2934.7042     99.9999     99.9999     99.9999     19.7354
   5676.7222   2936.3877     99.9999     21.6083     21.3468     18.8788
   5717.6729   2935.7318     99.9999     19.3108     19.4113     17.4613
   6316.3217   2935.7853     99.9999     99.9999     99.9999     16.8726
   4783.9740   2936.5221     99.9999     20.5090     20.4985     18.2831
   5088.4593   2936.7673     99.9999     22.6425     22.1233     19.3461
   5294.8715   2937.3080     20.0869     19.1046     19.1767     17.2474
   6136.5096   2936.6292     99.9999     99.9999     99.9999     17.7532
   6400.6005   2937.2329     99.9999     99.9999     99.9999     16.8923
   3701.4355   2938.3841     99.9999     99.9999     99.9999     18.5723
   3754.3639   2938.0587     99.9999     99.9999     99.9999     14.5900
   5222.8304   2938.0787     22.5449     20.9698     20.9198     18.5212
   5536.9864   2937.9897     21.9605     20.7361     20.7034     18.4367
   6343.2192   2937.5008     99.9999     99.9999     99.9999     19.9495
   3893.8008   2938.9110     99.9999     99.9999     99.9999     19.8822
   5469.9377   2939.2773     21.0011     19.8943     19.9309     17.9259
   5867.0909   2939.3856     99.9999     19.4505     19.5826     17.5540
   6521.1949   2938.6415     99.9999     99.9999     99.9999     17.9039
   6579.3761   2939.0340     99.9999     99.9999     99.9999     17.5164
   3909.1763   2939.8933     99.9999     99.9999     99.9999     17.4667
   5169.7493   2939.8687     23.5357     21.7138     21.4222     18.9160
   5231.8277   2939.6205     19.6391     18.6823     18.7208     16.8155
   6602.9246   2939.9469     99.9999     99.9999     99.9999     19.5818
   6922.8816   2939.9610     99.9999     99.9999     99.9999     18.3750
   3791.6379   2940.7659     99.9999     99.9999     99.9999     19.4564
   5271.3710   2940.5806     99.9999     22.9715     22.3587     19.5061
   6049.2947   2940.6787     99.9999     99.9999     99.9999     18.4384
   5945.8560   2941.7774     99.9999     99.9999     19.2631     17.3039
   6857.2607   2942.0068     99.9999     99.9999     99.9999     17.0776
   4091.4772   2943.4240     99.9999     99.9999     99.9999     17.0076
   4434.9505   2942.7537     99.9999     99.9999     99.9999     17.1101
   4715.4288   2943.4461     99.9999     21.3831     21.2103     18.8216
   4746.4605   2943.1985     99.9999     21.9285     21.6101     19.0633
   5830.3322   2943.2019     99.9999     21.2474     21.1263     18.6744
   6166.5964   2942.7659     99.9999     99.9999     99.9999     17.8465
   6479.4153   2942.9721     99.9999     99.9999     99.9999     16.8528
   7048.6250   2943.4726     99.9999     99.9999     99.9999     16.8899
   4691.0515   2944.4661     99.9999     23.3437     22.5150     19.5728
   4822.2033   2943.5859     99.9999     19.9466     19.9964     17.8921
   4281.5173   2944.9018     99.9999     99.9999     99.9999     16.1586
   4581.2131   2945.1216     99.9999     99.9999     99.9999     18.3070
   7345.9339   2945.0374     99.9999     99.9999     99.9999     18.8058
   3769.6885   2947.2325     99.9999     99.9999     99.9999     18.9668
   3890.8926   2946.9402     99.9999     99.9999     99.9999     18.9060
   4847.2084   2946.6143     99.9999     19.2201     19.2587     17.3093
   5241.4378   2946.8361     99.9999     23.3405     22.7718     19.6734
   5309.7170   2947.3774     21.5123     20.3550     20.3522     18.1949
   5435.8341   2946.6614     23.4728     21.6813     21.4184     18.9269
   5777.4321   2946.8530     99.9999     20.6672     20.6278     18.3719
   6326.2947   2947.4030     99.9999     99.9999     99.9999     15.8986
   4907.9184   2948.2489     99.9999     21.2773     21.1163     18.7515
   5761.8309   2948.0375     99.9999     21.6365     21.4157     18.9086
   5825.3851   2947.7089     99.9999     20.3424     20.3881     18.1409
   5061.7619   2949.3965     99.9999     22.9188     22.2630     19.4932
   5512.6499   2948.5149     20.3529     19.3095     19.4475     17.4933
   5984.5884   2949.3063     99.9999     99.9999     22.4855     19.4981
   4321.7953   2950.1322     99.9999     99.9999     99.9999     16.9521
   4445.4086   2950.3914     99.9999     99.9999     99.9999     19.1080
   4629.2862   2949.9347     99.9999     99.9999     19.3834     17.4635
   5477.4693   2949.7515     20.5682     19.5082     19.6119     17.6283
   6629.9844   2950.8100     99.9999     99.9999     99.9999     18.8759
   6925.3081   2951.1814     99.9999     99.9999     99.9999     16.2494
   3742.9857   2952.4177     99.9999     99.9999     99.9999     19.4306
   4841.9319   2952.4850     99.9999     99.9999     20.9887     18.6004
   5043.7208   2952.9683     99.9999     22.4295     21.9611     19.2403
   5898.4428   2953.1596     99.9999     99.9999     22.3070     19.4463
   5976.0775   2952.6399     99.9999     99.9999     21.5899     19.0232
   4709.4478   2953.8087     99.9999     19.2759     19.3509     17.3800
   5807.5572   2955.3245     99.9999     18.0798     18.0863     16.0140
   6689.4224   2955.1107     99.9999     99.9999     99.9999     17.0889
   6966.0850   2955.2291     99.9999     99.9999     99.9999     17.8414
   3562.6407   2956.8065     99.9999     99.9999     99.9999     17.2037
   6366.0016   2957.8925     99.9999     99.9999     99.9999     16.9276
   3845.5782   2958.8930     99.9999     99.9999     99.9999     17.5668
   4489.6568   2959.0913     99.9999     99.9999     99.9999     16.4439
   3910.0754   2960.2913     99.9999     99.9999     99.9999     19.4281
   4416.7872   2959.6397     99.9999     99.9999     99.9999     17.7970
   4854.8369   2960.3144     99.9999     23.9873     23.0451     19.9436
   5195.4993   2960.0685     23.3262     21.6475     21.3987     18.9573
   5580.5997   2960.0004     16.0078     15.4456     14.9949     13.9201
   5697.7296   2959.7246     99.9999     24.0136     23.1726     19.9594
   6546.3848   2960.1433     99.9999     99.9999     99.9999     19.5697
   3552.9206   2960.8218     99.9999     99.9999     99.9999     17.2148
   5053.2218   2960.5034     99.9999     99.9999     22.7687     19.6802
   6843.2693   2961.1644     99.9999     99.9999     99.9999     19.7397
   4342.3045   2961.5362     99.9999     99.9999     99.9999     18.5136
   5094.3021   2962.0844     19.8596     18.8545     18.9075     17.0085
   6660.2958   2962.7900     99.9999     99.9999     99.9999     17.8453
   7307.5208   2962.5464     99.9999     99.9999     99.9999     16.2074
   4501.7173   2964.4536     99.9999     99.9999     99.9999     18.9622
   5305.3161   2964.0893     20.4318     19.3904     19.5125     17.5398
   6085.5686   2964.3095     99.9999     99.9999     99.9999     17.7877
   6290.5648   2964.1213     99.9999     99.9999     99.9999     19.2247
   4040.7997   2965.3501     99.9999     99.9999     99.9999     19.8834
   4172.2762   2965.4994     99.9999     99.9999     99.9999     15.4780
   7461.8085   2964.9428     99.9999     99.9999     99.9999     17.6101
   4241.5883   2966.3360     99.9999     99.9999     99.9999     18.6309
   6706.7738   2965.9173     99.9999     99.9999     99.9999     19.6087
   3875.6589   2967.2690     99.9999     99.9999     99.9999     18.1406
   4734.1722   2967.2071     99.9999     19.0629     19.1562     17.2174
   4905.4620   2966.6479     99.9999     18.2681     18.2755     16.2981
   5441.1704   2967.0534     19.9861     19.0137     19.1309     17.2261
   4570.7003   2967.8694     99.9999     99.9999     18.9284     17.0755
   4869.0743   2968.2289     99.9999     23.7165     22.7313     19.8150
   5084.7145   2967.5083     19.9396     18.9742     19.0011     17.0629
   5693.6979   2968.1613     99.9999     22.2071     99.9999     19.0554
   3780.8764   2968.5877     99.9999     99.9999     99.9999     19.8021
   3908.8978   2968.5652     99.9999     99.9999     99.9999     17.7967
   3944.9263   2968.8297     99.9999     99.9999     99.9999     17.0951
   4002.4002   2969.2092     99.9999     99.9999     99.9999     18.9335
   4507.6721   2969.7786     99.9999     99.9999     99.9999     18.9795
   5612.5983   2970.2560     99.9999     22.5502     21.9247     19.2861
   3487.8654   2970.6601     99.9999     99.9999     99.9999     19.2553
   4381.5489   2970.5651     99.9999     99.9999     99.9999     17.4411
   4672.8368   2970.7140     99.9999     15.3366     14.7211     11.8454
   5730.3121   2970.7882     99.9999     20.9308     20.9624     18.6049
   6970.1737   2970.6923     99.9999     99.9999     99.9999     17.0822
   7608.8346   2970.5225     99.9999     99.9999     99.9999     19.7331
   3890.9767   2972.2848     99.9999     99.9999     99.9999     17.9084
   4402.4077   2972.2144     99.9999     99.9999     99.9999     16.1192
   4515.7766   2971.8628     99.9999     99.9999     99.9999     19.6178
   5495.5731   2972.1936     20.4842     19.4436     19.5711     17.5970
   6789.4022   2972.0767     99.9999     99.9999     99.9999     16.6109
